Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
7650,2019-01-05 23:59:30,6011724471098086,fraud_Kassulke PLC,shopping_net,5.97,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684.0,Musician,1981-11-29,8d3d9453fcc386ca579627de951eb6ee,1325807970.0,46.633594,-118.579098,0.0
7651,2019-01-06 00:00:55,5359543825610251,fraud_Hackett-Lueilwitz,grocery_pos,50.53,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182.0,"Engineer, drilling",1975-06-29,a166eec6e00955b1824c56fd64af3071,1325808055.0,46.456023,-110.448559,0.0
7652,2019-01-06 00:01:36,6011438889172900,fraud_Boyer PLC,misc_pos,364.94,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161.0,Electrical engineer,1993-04-08,5d993e9380cae1405bffe8a358b8c3cb,1325808096.0,35.261938,-91.973506,0.0
7653,2019-01-06 00:03:41,4760122961662,fraud_Volkman-Predovic,shopping_net,7.98,Robert,Jordan,M,4602 Lopez Glens Suite 900,Arcadia,OH,44804,41.1116,-83.50200000000001,1202.0,Curator,1933-03-01,36ff9570ed7e66e275ad24d4853e250c,1325808221.0,41.630052,-83.473061,0.0
7654,2019-01-06 00:06:37,4026222041577,"fraud_Rohan, White and Aufderhar",misc_net,25.31,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720.0,Broadcast presenter,1977-05-18,361174be60675daf8382da5f3982608a,1325808397.0,42.268892,-72.39171999999999,0.0
7655,2019-01-06 00:07:59,4839615922685395,fraud_Kris-Weimann,misc_net,4.47,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76.0,Social researcher,1955-05-06,250bf606208a94b12b491193904bed3e,1325808479.0,39.038267,-86.367518,0.0
7656,2019-01-06 00:08:49,4428780983793657331,fraud_Kassulke PLC,shopping_net,232.56,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015.0,"Therapist, occupational",1946-01-02,6f9aa6948a66513681a9c05e673cf451,1325808529.0,43.059417,-89.17654300000001,0.0
7657,2019-01-06 00:09:34,4698163635895795,fraud_Brekke and Sons,gas_transport,66.23,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104.0,"Teacher, adult education",1989-08-16,8807b42e63a1786c5672b7d6480b6c6a,1325808574.0,40.830744,-119.691647,0.0
7658,2019-01-06 00:10:22,38580485618059,fraud_Rempel Inc,shopping_net,200.49,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248.0,Industrial/product designer,1968-05-13,b9b7215deacddd76e3223f6bf28d2850,1325808622.0,47.894024,-103.820347,0.0
7659,2019-01-06 00:11:48,30235438713303,fraud_Corwin-Collins,gas_transport,92.53,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512.0,Exhibition designer,1980-03-24,a24cf334ba3604c955bc15067fad5f42,1325808708.0,38.547349,-82.204291,0.0
7660,2019-01-06 00:12:44,584673555952,fraud_Dach-Borer,grocery_net,30.66,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307.0,Make,1930-08-13,ba687c8dc837191a5945053622f174f2,1325808764.0,47.821232,-101.417306,0.0
7661,2019-01-06 00:13:11,342952484382519,"fraud_Towne, Walker and Borer",grocery_net,69.61,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647.0,Comptroller,1987-09-26,d2ca6c3e2a03507d457a407ae2a2d9d4,1325808791.0,41.676871000000006,-73.360385,0.0
7662,2019-01-06 00:13:35,3502088871723054,fraud_Hackett-Lueilwitz,grocery_pos,76.27,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054.0,Operations geologist,1976-09-08,adf1e467039cf93cb63b7ed170ec9b60,1325808815.0,39.967946000000005,-77.694861,0.0
7663,2019-01-06 00:14:02,213102873001603,fraud_Harber Inc,gas_transport,64.32,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260.0,"Engineer, maintenance",1956-09-01,c001399e362b5101455c29d45534a2f5,1325808842.0,44.219575,-125.032754,0.0
7664,2019-01-06 00:14:33,213178765398315,fraud_Paucek-Wiza,grocery_net,40.92,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408.0,"Lecturer, higher education",1993-09-11,913a63a416ae4bf9909a7df7af47abef,1325808873.0,42.404177,-109.12255,0.0
7665,2019-01-06 00:14:37,4294930380592,fraud_Dach-Nader,misc_net,526.04,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363.0,Equality and diversity officer,1940-08-23,0a4498277947faa23429567afbd8bd8d,1325808877.0,36.564454,-79.904174,0.0
7666,2019-01-06 00:15:01,4538566639857,fraud_Koepp-Parker,grocery_pos,99.37,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835.0,"Programmer, multimedia",1967-05-28,0bb70dc14d2f6d80ab06e06e4c266b80,1325808901.0,40.673807,-73.688754,0.0
7667,2019-01-06 00:15:33,6528911529051375,fraud_Emard Inc,gas_transport,82.32,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478.0,Neurosurgeon,1965-04-27,f4076634d447560fea2198ae8b5c50c9,1325808933.0,45.234654,-90.096467,0.0
7668,2019-01-06 00:16:27,2227671554547514,fraud_McDermott-Rice,misc_pos,1.22,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247.0,"Geneticist, molecular",1979-10-22,e41c766eb57035ba4691d08efdb3359a,1325808987.0,27.041627,-81.72986,0.0
7669,2019-01-06 00:16:30,349612764943496,fraud_Herzog Ltd,misc_pos,39.18,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467.0,"Psychologist, forensic",1984-06-04,65335a3c9e11f24998432a1dcba56323,1325808990.0,36.302568,-83.133088,0.0
7670,2019-01-06 00:17:28,180065479077096,"fraud_Goyette, Howell and Collier",shopping_pos,1.28,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751.0,Clinical research associate,1964-02-15,4a3e677b24ab1fb97fcdc3b1b8101958,1325809048.0,40.164933000000005,-76.53414599999999,0.0
7671,2019-01-06 00:17:41,4989847570577635369,fraud_Simonis-Prohaska,misc_pos,122.12,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333.0,Archaeologist,1994-07-09,30d4d0998d8755c49fb63ef25e940bed,1325809061.0,34.174565,-81.137997,0.0
7672,2019-01-06 00:17:48,3540075240003197,"fraud_Stroman, Hudson and Erdman",gas_transport,70.76,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211.0,Chief Strategy Officer,1987-01-27,3e47bfb7bb42eab0d132cf74428cc2c1,1325809068.0,45.209153,-92.909502,0.0
7673,2019-01-06 00:19:02,4220345354880,fraud_Morar Inc,grocery_net,82.14,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840.0,Agricultural consultant,1960-01-20,fa6ee0e4277684c016d082f146cc24fa,1325809142.0,43.771821,-82.50966899999999,0.0
7674,2019-01-06 00:19:54,4018105808392773675,fraud_Bailey-Morar,grocery_pos,120.02,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533.0,"Administrator, charities/voluntary organisations",1935-04-15,aa3dc33d4a1ce34e00ea6998f045cdf4,1325809194.0,40.736487,-74.61134100000001,0.0
7675,2019-01-06 00:20:10,213161869125933,fraud_Kassulke PLC,shopping_net,21.33,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190.0,Animal nutritionist,1970-04-17,73c1a3d22c3564f584989d5c7d8e300e,1325809210.0,44.871309,-69.757225,0.0
7676,2019-01-06 00:20:45,2720894374956739,"fraud_Schultz, Simonis and Little",grocery_pos,103.72,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305.0,"Psychologist, sport and exercise",1927-05-25,933fbb803235dc0e6795bdda4ee9c6ca,1325809245.0,43.364924,-83.864722,0.0
7677,2019-01-06 00:21:26,4158945090781624,fraud_Dach-Nader,misc_net,8.42,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276.0,"Scientist, marine",1973-10-19,62c6e5c185ec7c0a62e1dc9d51476d1c,1325809286.0,40.517332,-80.56425899999999,0.0
7678,2019-01-06 00:21:38,6596735789587928,fraud_Roberts-Beahan,misc_pos,8.45,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619.0,Licensed conveyancer,1959-01-15,ae02c2823ce81dc4705b2ed500061dd6,1325809298.0,44.750439,-94.286104,0.0
7679,2019-01-06 00:21:41,3517814635263522,fraud_Gleason-Macejkovic,shopping_net,6.93,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443.0,Chartered public finance accountant,1941-10-16,41e3e0333138fb13736e5da56ae6a99c,1325809301.0,37.092513,-80.17576899999999,0.0
7680,2019-01-06 00:22:53,3564182536169293,fraud_Auer-West,shopping_net,362.9,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443.0,Research scientist (medical),1962-03-04,626771a8ef8b9c1c1e4142cc25551b0b,1325809373.0,40.252953000000005,-81.870048,0.0
7681,2019-01-06 00:23:14,60495593109,fraud_Zboncak Ltd,food_dining,70.24,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321.0,Television camera operator,1942-11-24,c52f84cb6249bdca21619c28c667b9f1,1325809394.0,33.31601,-96.007723,0.0
7682,2019-01-06 00:23:24,6573561108825071,fraud_Bahringer-Streich,food_dining,80.52,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574.0,Bookseller,1968-06-18,26ddf2043a7ae99726f8dd7e41963d31,1325809404.0,36.302352,-96.626823,0.0
7683,2019-01-06 00:23:39,3560697798177746,fraud_Thiel-Thiel,entertainment,45.66,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677.0,Learning mentor,1955-05-06,12659b67694e431281b06eec7d0f6952,1325809419.0,34.546065000000006,-116.789942,0.0
7684,2019-01-06 00:26:23,3504178999463051,"fraud_Parisian, Schiller and Altenwerth",misc_net,9.02,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954.0,"Copywriter, advertising",1992-07-23,db50fc95f31f7c40051770b0ad87cd44,1325809583.0,41.570841,-83.703228,0.0
7685,2019-01-06 00:26:24,3596357274378601,fraud_Heidenreich PLC,grocery_pos,24.59,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688.0,Advice worker,1973-05-27,a3b8ec98fc4c9cf89be68113c0dc822a,1325809584.0,41.552745,-78.298164,0.0
7686,2019-01-06 00:26:49,2713913904780408,fraud_Wiza LLC,misc_pos,18.87,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581.0,Multimedia programmer,1964-02-13,3ec6a5515d0f8bddf68ed076995fe405,1325809609.0,31.671329,-91.046002,0.0
7687,2019-01-06 00:26:53,213178850083780,"fraud_Bernier, Streich and Jewess",grocery_net,45.69,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302.0,Dealer,1976-10-18,97a37693d72c01d66baddfe228a6350e,1325809613.0,45.935788,-118.868545,0.0
7688,2019-01-06 00:27:13,30428204673351,fraud_Hackett-Lueilwitz,grocery_pos,119.17,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823.0,Gaffer,1982-07-02,06fbb055861ee67daf83116dd8f6d6a4,1325809633.0,40.805178000000005,-77.29427199999999,0.0
7689,2019-01-06 00:27:40,4635330563105903,fraud_Cummings Group,grocery_net,60.46,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155.0,Chartered accountant,1983-07-10,a31beb31a7a6c1413cb6268ab0c271d0,1325809660.0,39.654523,-76.705775,0.0
7690,2019-01-06 00:28:04,213175487106448,"fraud_Mosciski, Ziemann and Farrell",shopping_net,238.44,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932.0,"Physicist, medical",1954-12-10,0909fc898c978b862084c301f41af9f2,1325809684.0,33.0989,-99.255844,0.0
7691,2019-01-06 00:28:36,4707867759656333,fraud_Corwin-Gorczany,misc_net,7.87,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581.0,"Psychologist, counselling",1967-02-04,7f050a4372a536140a139279aacf7b56,1325809716.0,35.845963,-83.871616,0.0
7692,2019-01-06 00:28:53,4128730454058057622,fraud_Brekke and Sons,gas_transport,57.74,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43.0,"Engineer, production",1949-10-04,2d75f607d576853efcc0b339b2e2378f,1325809733.0,32.163875,-94.349978,0.0
7693,2019-01-06 00:29:24,3535808924394848,"fraud_Lind, Huel and McClure",gas_transport,69.48,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532.0,Radio broadcast assistant,1980-01-09,03b092c7d2c3257cc1c0a9f731dabf2a,1325809764.0,39.335896000000005,-88.181224,0.0
7694,2019-01-06 00:29:42,6526448584969862,"fraud_Christiansen, Goyette and Schamberger",gas_transport,60.58,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097.0,Mechanical engineer,1964-02-18,14d7a411a95588b8b36651d691414f4c,1325809782.0,39.989529,-74.657598,0.0
7695,2019-01-06 00:29:53,676173792455,"fraud_Greenfelder, Bartoletti and Davis",misc_net,5.75,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043.0,"Civil engineer, contracting",1961-04-25,91fa476fccd3386cedc5b66c9fd285a0,1325809793.0,33.958139,-118.713196,0.0
7696,2019-01-06 00:30:00,372382441451095,fraud_Welch Inc,misc_net,432.1,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471.0,Heritage manager,1966-01-21,3b870cdb6275398cde3831f97bd44e3a,1325809800.0,41.32489,-73.526438,0.0
7697,2019-01-06 00:30:53,3592931352252641,fraud_Lind-Buckridge,entertainment,320.15,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916.0,Barrister's clerk,1935-06-29,2dccefd814e4ecaf497ba851192e0ffd,1325809853.0,45.767247,-93.570684,0.0
7698,2019-01-06 00:31:10,581508178315,fraud_O'Keefe-Hudson,grocery_pos,101.67,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407.0,Clothing/textile technologist,1978-08-08,7bf0d899e9c5b9f007c2867ace61c316,1325809870.0,31.460555,-98.454189,0.0
7699,2019-01-06 00:32:14,2248735346244816,fraud_Bernhard Inc,gas_transport,73.8,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269.0,Product/process development scientist,1962-11-11,0e9a767b3af74f6eda92a3f7befc978a,1325809934.0,39.298478,-100.444696,0.0
7700,2019-01-06 00:32:24,180094419304907,fraud_Flatley-Durgan,misc_net,53.65,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287.0,"Designer, exhibition/display",1972-09-22,b669b9ea79caf3bf0e6e3c67b7a01999,1325809944.0,34.714202,-116.549764,0.0
7701,2019-01-06 00:32:34,4400011257587661852,fraud_Wolf Inc,grocery_pos,136.18,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509.0,"Nurse, children's",1980-09-15,b5e49adb8f28840d6351070ac2969f8b,1325809954.0,41.964873,-98.599757,0.0
7702,2019-01-06 00:34:28,60495593109,"fraud_Nienow, Ankunding and Collier",misc_pos,3.69,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321.0,Television camera operator,1942-11-24,bfe9c2e1ee3e57fb347e4065ed19ff68,1325810068.0,31.9258,-97.468724,0.0
7703,2019-01-06 00:34:37,567868110212,fraud_Gislason Group,misc_pos,14.9,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700.0,"Copywriter, advertising",1984-12-16,8c2d2d4a76ab56b0cbe447f6594176d7,1325810077.0,28.939864,-94.843711,0.0
7704,2019-01-06 00:35:05,3593118134380341,fraud_Spencer-Runolfsson,misc_pos,9.57,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131.0,Make,1959-05-10,6699ff31b8542ed74ce0f87862b55792,1325810105.0,43.942785,-67.79575,0.0
7705,2019-01-06 00:36:17,4716561796955522,fraud_Bogisich Inc,grocery_pos,120.77,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743.0,Water engineer,1972-05-04,ee591a8bdada4506ec12f32f086c9c64,1325810177.0,47.595891,-113.843917,0.0
7706,2019-01-06 00:37:01,4169388510116,fraud_Huels-Nolan,gas_transport,60.74,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207.0,Database administrator,1962-09-27,cdfd3f19a4929565d9fb68e4d16a7d77,1325810221.0,42.582533000000005,-77.434859,0.0
7707,2019-01-06 00:37:25,4973530368125489546,"fraud_Osinski, Ledner and Leuschke",grocery_pos,86.75,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786.0,Musician,1965-09-27,2619cab9af30b2c81dc1887d5076309e,1325810245.0,36.419796000000005,-94.122376,0.0
7708,2019-01-06 00:38:07,6011388901471808,fraud_Koss and Sons,gas_transport,61.04,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427.0,Mining engineer,1951-02-05,45c4801a540a7c9b3942d3befdc5cbca,1325810287.0,40.636449,-80.20756899999999,0.0
7709,2019-01-06 00:39:00,6534628260579800,fraud_Smitham-Schiller,grocery_net,76.96,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542.0,Claims inspector/assessor,1998-03-19,83cef1fc8f63b18495723b27d5800a87,1325810340.0,44.210627,-73.649063,0.0
7710,2019-01-06 00:39:39,349612764943496,"fraud_Reichert, Huels and Hoppe",shopping_net,116.39,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467.0,"Psychologist, forensic",1984-06-04,74e4110bd2bd937fff1b2a92a99431df,1325810379.0,36.225858,-83.72213199999999,0.0
7711,2019-01-06 00:40:04,345060451158891,fraud_Huel-Langworth,misc_net,323.69,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506.0,"Production assistant, radio",1960-04-03,fd8b4b0d1a8d302cf215e2c7fa267964,1325810404.0,41.914572,-72.99339300000001,0.0
7712,2019-01-06 00:40:46,4658490815480264,"fraud_Greenfelder, Bartoletti and Davis",misc_net,1.81,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184.0,Systems developer,1945-11-04,d44a8afb9de05b411f1b6d9aeafc51bd,1325810446.0,40.879525,-79.856656,0.0
7713,2019-01-06 00:41:18,4239552724014407,fraud_Jewess LLC,shopping_pos,32.91,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284.0,Secondary school teacher,1936-03-27,8ff510ee9d4c2b1e1535e1def9f83017,1325810478.0,40.976328,-84.121197,0.0
7714,2019-01-06 00:44:47,4634955908138648,fraud_Kuvalis Ltd,gas_transport,94.9,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745.0,"Engineer, automotive",1973-12-26,bf73e9aa48a374f286b24451e99256f0,1325810687.0,42.580744,-95.677518,0.0
7715,2019-01-06 00:45:23,3575789281659026,fraud_Bartoletti-Wunsch,gas_transport,67.25,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368.0,Electronics engineer,1989-07-17,021f9500c7f5d5c40a384bff05ad581a,1325810723.0,37.909083,-93.960286,0.0
7716,2019-01-06 00:46:20,5359543825610251,fraud_Smitham-Schiller,grocery_net,36.23,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182.0,"Engineer, drilling",1975-06-29,72e9f5a656fe503696257aadf6aea803,1325810780.0,46.129831,-111.514981,0.0
7717,2019-01-06 00:47:10,3560725013359375,fraud_Dooley Inc,shopping_pos,120.06,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23.0,Cytogeneticist,1969-09-15,b6caf36b03b016b419841721ef6f34b7,1325810830.0,31.326389,-102.056052,0.0
7718,2019-01-06 00:47:40,30238755902988,fraud_Cummings LLC,gas_transport,70.39,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766.0,Press sub,1976-01-02,9f133f10fe92deb9ae7eec2d3de78ca6,1325810860.0,31.35076,-97.222039,0.0
7719,2019-01-06 00:48:55,3541160328600277,fraud_Parisian and Sons,gas_transport,49.19,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512.0,Commercial/residential surveyor,2003-05-07,8a9083fa55a7701c0357e70b9cf1d992,1325810935.0,40.281539,-91.200428,0.0
7720,2019-01-06 00:49:24,4119762878330989,fraud_Cummings LLC,gas_transport,90.14,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713.0,Archivist,1945-08-19,9f1e276b6b28dfcb1f9f04c229cf7308,1325810964.0,41.658215000000006,-89.628466,0.0
7721,2019-01-06 00:51:51,374125201044065,"fraud_Rippin, Kub and Mann",misc_net,6.28,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723.0,"Optician, dispensing",1970-07-20,55ef14223ff0e21471296b94a7d9f4e7,1325811111.0,39.122988,-77.21378100000001,0.0
7722,2019-01-06 00:54:09,3576021480694169,"fraud_Reilly, Heaney and Cole",gas_transport,48.89,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415.0,Secondary school teacher,2004-12-30,22d85b528260781e90052c08a76fbab8,1325811249.0,38.516026,-95.324391,0.0
7723,2019-01-06 00:54:22,6011492816282597,fraud_Cole PLC,grocery_pos,56.13,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501.0,Financial adviser,1986-06-11,f7fb033477b4429415e537c38d5aff85,1325811262.0,34.105209,-92.832904,0.0
7724,2019-01-06 00:54:48,4560004149983868183,fraud_Kemmer-Reinger,grocery_net,101.97,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713.0,Museum/gallery exhibitions officer,1992-05-09,798f1861169cbf694963e303064cfe9c,1325811288.0,39.180694,-105.423253,0.0
7725,2019-01-06 00:56:21,4169388510116,fraud_McGlynn-Heathcote,misc_net,69.76,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207.0,Database administrator,1962-09-27,9c8c51c43398638ec50a31a0ecd0b296,1325811381.0,42.950823,-76.53484499999999,0.0
7726,2019-01-06 00:57:36,4859525594182537,fraud_Bahringer-Larson,grocery_net,62.0,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228.0,"Psychotherapist, child",1990-02-25,b03ab52f55f02fdbcd25e4b9b499a42e,1325811456.0,41.848285,-75.91170799999999,0.0
7727,2019-01-06 00:58:26,4742883543039288059,fraud_Bogisich-Homenick,misc_net,44.14,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490.0,"Scientist, research (maths)",1991-04-13,99e2134473b97b7f7a51fcdcb4306fd3,1325811506.0,19.348387,-156.0183,0.0
7728,2019-01-06 00:59:45,4502539526809429801,fraud_McDermott-Weimann,grocery_pos,77.08,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856.0,Hydrologist,1926-08-27,5deaa43a608a3a6a3c54683bfaec0f82,1325811585.0,36.795837,-91.326028,0.0
7729,2019-01-06 00:59:52,4265776278887457,fraud_Ledner-Pfannerstill,gas_transport,50.34,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969.0,"Physicist, medical",1954-01-05,2a012b4f494cdd48f9708947c740fd14,1325811592.0,35.689255,-91.848138,0.0
7730,2019-01-06 01:01:13,4462038234743679432,"fraud_Rowe, Batz and Goodwin",grocery_pos,178.27,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579.0,Hydrogeologist,1945-11-26,06838c28aa63357852e03c7e497bbed9,1325811673.0,31.478272,-104.472994,0.0
7731,2019-01-06 01:01:38,639046421587,fraud_Balistreri-Nader,misc_pos,38.31,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140.0,"Administrator, education",1986-06-20,2eb8b45dd1585ddcabe8d8e73b894fc3,1325811698.0,39.953116,-79.244908,0.0
7732,2019-01-06 01:02:18,4969856774088583,"fraud_Kutch, Hermiston and Farrell",gas_transport,64.94,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067.0,Advertising account planner,1951-12-04,14a6cafdcbf326020c428a81c1e0f17d,1325811738.0,30.993397,-89.241491,0.0
7733,2019-01-06 01:03:12,344709867813900,fraud_Klocko LLC,misc_net,6.79,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835.0,Environmental consultant,1986-01-30,80fc35dc64b181769933aabd092ac1db,1325811792.0,28.056441,-81.079336,0.0
7734,2019-01-06 01:04:44,375848982312810,fraud_Rempel Inc,shopping_net,9.17,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258.0,Web designer,1943-12-15,396645c00cb3915dabaa6ac432f84928,1325811884.0,32.092664,-97.701012,0.0
7735,2019-01-06 01:05:18,4681699462969,fraud_Donnelly PLC,misc_net,8.34,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701.0,"Journalist, newspaper",1978-03-06,89a7c5791c4720d6551a6638227da90f,1325811918.0,35.58916,-85.651267,0.0
7736,2019-01-06 01:05:31,4707867759656333,fraud_Pacocha-O'Reilly,grocery_pos,134.95,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581.0,"Psychologist, counselling",1967-02-04,703b154acec96455d7827c9e0e98bd4a,1325811931.0,36.651841,-82.353164,0.0
